,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
23,7.121300707537163e-16,4.062205757133643e-18,6.26732937216518e-16,-2.761936942282557e-16,1.0286878347745713e-15,1.909973971106726e-15,3.74856101656501e-16,2.7673990916871523e-15,2.5318461444975794e-16,4.9014365934742176e-17,-2.862887946798231e-17,-1.2793638912140682e-15,1.390238568739137e-15,-1.0324281890961843e-15,7.689041053657277e-16,1.049250060734494e-15,-1.847614007925818e-16,1.5456648947478894e-15,9.855679525546199e-16,8.105201431176158e-16,2.9216163399818753e-15,-7.852221033940008e-16,-2.9855363140878515e-16,1.0000000000000029,-3.558543909181778e-16,8.100841106192698e-16,-2.990430078355051e-16,9.91616538896755e-16,-8.338660182851859e-16,2.64760751689862e-16,2.4723655456452416e-16,1.8853068858854917e-15,1.2120973281842428e-15,-3.003996258803527e-16,3.3683514100980246e-16,1.5444263317751084e-15,2.103580526678327e-15,1.0527628561075596e-15,-2.763072047061412e-16,2.005233956975384e-15,-9.086645366074232e-16,2.654320473717385e-15,-1.9481200181042168e-15,1.3897845316994316e-16,-9.584704662148832e-16,1.9448671006464724e-15,1.475170994882215e-15,1.337440592932952e-15,1.7486012637846216e-15,-4.510281037539698e-16
24,1.1102230246251565e-15,2.9976021664879227e-15,2.220446049250313e-16,-8.881784197001252e-16,1.887379141862766e-15,-2.220446049250313e-16,6.661338147750939e-16,1.970645868709653e-15,1.3322676295501878e-15,2.3314683517128287e-15,-1.1102230246251565e-15,1.5265566588595902e-15,2.220446049250313e-16,-1.3322676295501878e-15,-1.1102230246251565e-15,2.400857290751901e-15,2.6645352591003757e-15,1.1102230246251565e-15,-1.1102230246251565e-15,-1.1102230246251565e-15,1.3322676295501878e-15,8.881784197001252e-16,2.3314683517128287e-15,1.4432899320127035e-15,0.9999999999999991,-2.220446049250313e-16,2.4424906541753444e-15,1.7763568394002505e-15,1.1102230246251565e-15,1.1102230246251565e-15,-2.220446049250313e-16,-4.440892098500626e-16,2.220446049250313e-15,1.734723475976807e-15,4.829470157119431e-15,1.3322676295501878e-15,1.3322676295501878e-15,4.440892098500626e-16,-6.661338147750939e-16,8.881784197001252e-16,-1.2212453270876722e-15,-5.551115123125783e-16,1.3322676295501878e-15,4.440892098500626e-15,2.831068712794149e-15,1.887379141862766e-15,1.3322676295501878e-15,2.4424906541753444e-15,1.6653345369377348e-15,3.774758283725532e-15
25,2.1856823585544874e-15,2.9711061721577166e-15,1.0042844795297983e-15,-4.168729610047672e-17,1.8208576370601692e-15,1.9295246873433612e-15,2.3564697294104526e-15,3.474259724756998e-15,3.067201466101264e-15,2.839999767332406e-15,1.5583407053152863e-15,2.5664607995374496e-15,1.1196977200273808e-15,-3.738737743380175e-16,-9.895686655346612e-17,4.5271638612571115e-15,2.3263908503122305e-15,2.4175779873360602e-15,3.0485777832906406e-16,-1.8434762256810696e-16,2.5475447144443437e-15,1.0848177868911788e-15,2.2301951577068984e-15,3.5226056321122246e-15,-1.6137954454884424e-16,1.000000000000001,2.3044377144938665e-15,3.0540248063617307e-15,3.5902231403870104e-16,5.081946355637189e-16,-1.8439702548877486e-16,1.4519881299142807e-15,3.2893517287266588e-15,2.7444628688813636e-15,5.846369978441707e-15,4.264415534350694e-15,2.271938843534719e-15,2.2910575966064263e-15,1.9509254996321143e-15,2.2087490311326047e-15,1.0979921671591882e-15,1.961018864147458e-15,1.5646867290833977e-15,4.319802767912695e-15,2.7887425358586064e-15,2.1512804277773466e-15,2.188008341478635e-15,4.011994660279713e-15,1.4432899320127035e-15,3.6914915568786455e-15
26,-1.6959858307216627e-15,8.57414905386622e-17,-2.6540651623144806e-16,-2.819297341958878e-16,4.689992041156377e-19,6.152940564528519e-16,5.967500492249143e-16,3.064809546284772e-16,6.057424200949519e-16,1.2176814636203216e-15,1.683918939787308e-16,7.020160696674506e-16,6.821597192243249e-17,-6.825953335028313e-16,7.679938887670592e-16,-1.1117997471388394e-16,-3.3113761492145887e-16,6.914289704864242e-16,6.168834151587684e-16,6.996055594385017e-16,5.241800476738711e-16,-1.5452141033591862e-15,-4.0007413486919755e-16,3.4217628011587297e-16,1.1937288359700806e-15,8.01137288764048e-16,0.9999999999999998,-1.5302037046207838e-16,4.311585978617367e-16,-1.1094721736439194e-15,5.403324757913221e-16,1.9253551125454124e-16,4.287079249899133e-17,-4.587586181680817e-16,-5.49195391901853e-16,-3.145246211035803e-16,8.672577175944453e-16,-1.848401167077964e-15,1.63769317497074e-15,-2.2494995902345956e-16,6.783495764659204e-16,1.0284537277482868e-15,-1.8920778442579392e-15,-1.1945800482623326e-16,1.0626474598775426e-16,-1.336724157084286e-15,2.096470466273547e-15,4.503446131766157e-16,4.718447854656915e-16,-9.71445146547012e-17
27,-1.1369855593708664e-15,-1.332841576214979e-15,-1.090407353925409e-15,1.6586653158396166e-16,-7.314099568195573e-16,-1.3679982198523028e-16,-1.189560046236109e-15,1.1801971108624291e-15,-1.192298607210172e-15,-1.2413501450461386e-15,-1.4167568125351524e-15,-1.4159707502091788e-15,-2.8779622755651222e-18,-4.752654595432611e-16,1.0912250340573566e-16,5.262342657950494e-16,-1.058620935021601e-15,4.4225670032905234e-16,-4.909809643074746e-16,5.994550543031884e-16,1.4318530245310416e-15,-7.733503697203086e-17,-2.2840026244109887e-15,5.809180237172776e-17,-6.880442529250873e-16,7.13989750369262e-16,-1.413742241842238e-15,1.0,-1.6639627656355428e-15,-6.324928679235865e-16,-3.268645768374431e-16,5.925541517279246e-16,1.166582326963124e-15,-3.283406617171062e-15,-7.311853204126137e-16,1.9432108877841748e-16,-7.231415453750373e-16,9.279093998594577e-17,-1.2302893974491714e-15,9.698959984727944e-16,-2.1430274321570247e-15,-2.7151791678339937e-17,-5.688376568518709e-16,-4.518224346124433e-16,-1.1987649151379511e-15,-5.674307513202079e-16,-3.131506216395871e-17,1.3843099703952715e-16,7.771561172376096e-16,1.1102230246251565e-16
28,-1.6709711923527281e-15,-4.538867176377671e-16,-2.1852737158794602e-15,8.054548063223513e-16,-1.434485609723629e-15,-3.664692800779735e-15,-2.8643542535715584e-15,-3.7019636491216184e-15,-2.892522735103764e-15,-2.1557514314028693e-15,-1.3438598122349792e-15,-1.335379257374102e-15,-2.957349162553775e-15,2.091631143641622e-16,-9.92072860975106e-16,-1.316803458652274e-15,-2.555789193506583e-15,-2.9063779718463953e-15,-2.106864277189399e-16,-1.270576619659807e-15,-3.2627129173320235e-15,-2.1748600003709918e-16,-2.0057766499000196e-15,-2.507189357472716e-15,-4.961333418005648e-16,-4.785354339587716e-16,-2.6478269805917554e-15,-1.843731878313534e-15,1.0000000000000016,-2.719169553238306e-15,-2.1281176502425905e-15,-5.9524021044914914e-15,-4.480955416803349e-15,-2.4525072398586316e-15,-1.4415402508554918e-15,-2.7784476707150587e-15,-2.9412342266615745e-15,-3.610167821743763e-15,3.5255115268449264e-17,-2.724993459706407e-15,-9.693459370797456e-17,-4.769385454068799e-15,-8.632064155577603e-16,-1.6259250391877477e-15,-1.6574085993466917e-15,-2.4263842112568103e-15,-2.4413788883478883e-15,-2.428896318056883e-15,-2.6645352591003757e-15,-4.440892098500626e-16
29,-2.643981526026766e-15,-6.8751451865523185e-16,-1.3042848089359157e-15,-6.307035476529681e-16,-2.4481832641455156e-16,-1.6110111530820824e-15,1.850385588458906e-16,-6.945889029665248e-16,1.5986017318360774e-15,3.5255991042780456e-16,-1.6218665679423675e-16,9.234860527043361e-16,-6.644977081884868e-16,-5.289618126602337e-17,3.6469973085368396e-16,-3.483710999145457e-15,-6.733748822998456e-16,-1.0646004884524469e-15,-1.4097184523897037e-15,-6.775372356221043e-16,-1.5288070061452383e-15,-2.7818390650842977e-15,-1.2445036004123204e-15,-3.307128533050059e-16,-5.878874605074801e-16,3.424023862160552e-16,-1.1455680686067649e-15,-1.2977288212882599e-15,-6.04865803609613e-16,0.9999999999999989,2.5210509179401292e-15,9.985273745765806e-17,-1.2349194092297113e-15,-1.5630534353814053e-16,-3.5530051116981294e-15,-1.4995467139474121e-15,-1.07716229425208e-15,-7.598425239890838e-16,-1.0937468974218899e-16,-9.067592788333452e-16,-3.9504532695102167e-16,-1.7403972072408196e-16,-5.686332812841935e-16,-1.1501500355990225e-15,-1.0394052159733176e-15,-2.709755328966411e-15,-4.385056881492942e-16,-2.154833172738932e-16,-1.3322676295501878e-15,-2.1094237467877974e-15
30,2.7473331379600166e-15,1.484788957166988e-15,2.421580678011198e-15,2.041319195330913e-15,2.260201255838203e-15,4.9498518399316044e-15,9.998006923615132e-16,3.753268605683855e-15,2.7301165422490007e-15,8.592454751193104e-16,2.0759650148171505e-15,7.65996917383867e-16,3.611905204490102e-15,2.896761797727918e-17,2.50282100771267e-15,2.6171272102433775e-15,1.044679004374723e-15,3.800659054430844e-15,4.266883519622742e-15,3.009488335716025e-15,6.9665409360865656e-15,1.0153119891683094e-15,-1.6816613964181944e-15,3.147393956008388e-15,1.8097238572589188e-16,1.810155738022502e-15,2.683608601185689e-15,3.549241744161098e-15,-8.680500962527144e-16,9.3482631221936e-16,1.0000000000000009,6.3345075781273145e-15,4.116460384105176e-15,-2.887386232618155e-16,2.741136407399906e-15,3.439830047307321e-15,3.029868820858253e-15,4.6900689075905036e-15,2.2642261771307165e-15,3.249325845715202e-15,2.1719880860720434e-15,6.305804402219131e-15,6.041478871079469e-16,1.4889580613199824e-15,2.606127051744889e-15,2.381410637633407e-15,4.030813526447449e-17,3.112749104591678e-15,3.774758283725532e-15,0.0
31,5.696277005989788e-15,4.461173498371658e-16,2.3387843979067155e-15,1.5202363633854917e-15,2.001909772353335e-15,3.9461937521804924e-15,1.2470737614423267e-15,5.360294167924454e-15,2.048304617915357e-15,5.080364624010505e-16,1.1940377915010711e-15,6.795916425390285e-16,2.5419235107688403e-15,1.2461090659985183e-16,1.955128389387354e-15,4.478246458333589e-15,-1.0761594941335957e-16,4.1149863645751764e-15,2.1339840638279977e-15,2.670386978662145e-15,5.133197310678946e-15,1.9338653570311268e-15,8.86729309804285e-16,3.875486551106619e-15,6.440641534347052e-16,1.1342653475007347e-16,4.35443734259275e-17,5.009840438216039e-15,-2.0757813460571274e-15,3.246320058740545e-15,7.799139512021189e-16,1.0000000000000036,3.738899838300648e-15,5.700025046840607e-17,4.123659902594894e-15,4.945537110956877e-15,2.9715513333827165e-15,6.542512947224053e-15,-2.4561984674433334e-16,3.746172729592747e-15,4.612371026951111e-16,6.088029071688194e-15,2.6722793053841786e-15,3.1538223651935754e-15,2.6803664815030613e-15,3.654294625386333e-15,-8.535800466044759e-16,2.7884808185973143e-15,4.884981308350689e-15,1.5543122344752192e-15
32,-5.46613997086131e-15,5.1457506541237e-16,-1.2968821693358997e-15,3.7060443990465205e-16,-6.891882910047145e-16,-2.0472222524174983e-15,-4.837017801337231e-16,-5.340378060917213e-15,1.6321498117607268e-15,2.067371683381652e-15,2.3538565029869194e-16,4.751196912475779e-16,-1.4780064798165123e-15,1.40060855294126e-15,-1.3070890865344653e-15,-2.2142995267147586e-15,-1.5547907503721197e-15,-3.1421564774200872e-15,1.0724730488735279e-16,-8.320106580511938e-16,-5.740445654299063e-15,-3.693380310782805e-16,-6.844192750615272e-16,-3.11796762070243e-15,3.1260638567992504e-15,-2.061966737189392e-15,3.6722495583978e-15,-2.4474102116228336e-15,5.1146646580886185e-15,-2.8914602005193294e-15,1.1867119740828363e-15,-1.4077530979983462e-15,0.9999999999999953,2.707357677358543e-15,-1.5916796258091718e-15,-3.996590484220584e-15,-2.479533481880122e-15,-4.251727515353474e-15,1.7605616819050266e-15,-2.7685716930532716e-15,4.767014025379432e-15,-3.115208050408016e-15,-1.9084459176785354e-15,6.768295044127386e-16,-3.294995931278516e-15,-2.850089965503976e-15,2.757868676459917e-15,-1.3312301037156126e-16,-3.656797087359109e-15,-1.5543122344752192e-15
33,-1.0388842286640057e-15,1.0329182752733846e-16,5.437993783338561e-16,1.710521999276381e-16,5.347652372885303e-16,-1.7262263834616042e-15,8.425321548094214e-16,-2.242557888307658e-15,1.2550114478833292e-15,1.783452662010751e-15,3.8897640897255967e-16,7.642517881662848e-16,-2.193051843085161e-15,2.074096657299619e-15,-4.527406661293954e-16,-7.212671477104194e-16,1.8621499376325654e-15,-2.7738360194080944e-15,-2.9649914227610317e-16,-8.601681924591282e-16,-3.2415144781341413e-15,2.1414376540250353e-15,2.656474325230752e-15,-1.5240607510112966e-15,2.7033039772868337e-15,2.425799653977174e-15,3.4261851850272605e-15,-1.6247500815043473e-15,4.176459002941469e-15,1.3313946153814617e-16,5.582887168888973e-16,-1.9382459409665595e-15,-2.7956545084574886e-15,1.0000000000000027,-3.145848067088221e-16,-1.8111411995416804e-15,-2.948121221415539e-15,-1.7057556934734432e-15,1.1377796250450228e-15,-2.172109327868087e-15,3.887277968534601e-15,-4.90665292649546e-15,1.0082162350137681e-15,6.243140917877084e-16,-8.658989217981975e-16,-2.3587059481166896e-15,2.1328109085797095e-15,1.753948667276929e-16,-2.220446049250313e-15,2.220446049250313e-15
34,-3.451143416863817e-16,1.7961838584913727e-16,2.26451359826913e-17,-1.0033430351950868e-15,4.038674809723496e-16,2.47238956089047e-15,7.860400897160755e-16,2.6587863509874296e-15,-9.116907896153123e-16,1.4543977297331486e-17,6.341102997733005e-17,-1.0442235486215886e-15,2.0430572586803235e-15,-1.3585949015052166e-15,3.6396047851901977e-16,5.196985485270774e-16,5.179198711582788e-17,2.0011724942806216e-15,4.341881399349986e-16,1.2291378510634416e-15,3.47875571027697e-15,-1.9918826153584117e-15,-1.4682757136882019e-15,1.5790900916397785e-15,-8.757022205717554e-16,-1.6789320115689634e-16,-1.1709569923876902e-15,2.3567029162913563e-15,-3.157135062537175e-15,2.9361844056499255e-16,-2.003157830477604e-17,3.6260330239368195e-15,1.9992828887228996e-15,-1.188331909412716e-15,1.0000000000000009,1.0301886483246298e-15,1.926326529832169e-15,2.2368413523701882e-15,-8.618104000610746e-16,7.326404750424272e-16,-9.723070659653793e-16,3.2606365947748787e-15,-1.7668044644551545e-15,1.279514756143332e-15,-5.933503380117186e-16,1.851365972182786e-15,8.828081958580112e-16,3.366415447652881e-16,1.1102230246251565e-15,-8.881784197001252e-16
35,-1.1764738236747114e-15,-3.8502894540442794e-16,-7.756365050320417e-16,-1.1965276211239789e-15,-3.336272407374094e-16,8.792894943327074e-16,2.949653888243751e-16,1.5005258812400889e-15,-1.3117951003328593e-15,-2.0338559755605592e-15,-9.603859804169487e-17,-9.835333379652816e-16,9.459305362288357e-16,-1.1919278454927825e-15,-5.797889698776497e-16,-8.955928705790451e-16,-2.8772943395695922e-15,6.885963604324153e-16,-7.241328690506756e-16,1.44657242301341e-15,1.821529319137701e-15,-2.7766299189333105e-15,-2.286750619483321e-15,2.085034354535168e-15,-5.562893822446729e-16,-1.7660258587575521e-15,-1.112646099486385e-15,2.0597491169471317e-15,-3.9370044251768814e-15,-7.601638974049407e-16,-3.093645089469251e-16,3.84998429103557e-15,8.383011248021876e-16,-8.235241978579265e-16,-8.965785321847368e-16,1.0000000000000007,3.583712526002942e-16,2.854620994830511e-15,-7.083274172185019e-16,5.257807916784821e-16,-3.0847597217310163e-16,3.6497811711960485e-15,-3.255888185009293e-16,-9.869767080701576e-16,-1.4730051671873882e-15,4.2366524739429353e-16,-2.990370544371401e-16,-3.6015240746839094e-16,2.220446049250313e-16,-1.5543122344752192e-15
36,3.0472253409990084e-15,1.5164534741320731e-15,3.5364969108931108e-15,1.2771260906438026e-15,2.213337446545236e-15,4.2488942426681945e-15,3.600760331762769e-15,4.73768003718388e-15,1.690960768026687e-15,5.951136222881381e-16,1.1267983833544393e-15,-1.438153765957642e-15,4.775101439466478e-15,-8.071011032189547e-16,2.4304548048632094e-15,2.5401199497306292e-15,-6.729671349025581e-16,4.455195595850154e-15,5.651825447619796e-16,2.512493819958655e-15,5.142405111596504e-15,1.620057957029114e-15,2.7575408716985747e-16,4.7942064639717436e-15,4.394697011976395e-16,4.249294000012676e-16,1.3165937977705383e-15,3.899364277355649e-15,-2.742405656910157e-15,3.016406057998257e-15,-1.6763850271771156e-15,5.406161675462685e-15,2.8859063324801348e-15,4.86324647702496e-17,2.297740131383345e-15,3.431133428885047e-15,1.0000000000000038,6.0678345727112966e-15,4.435218433552e-16,2.5867812850979623e-15,8.563235094520471e-16,5.783845469253387e-15,2.060635969693773e-15,1.7443539574234475e-15,2.891688810170168e-15,4.670869910671969e-15,7.705353234369691e-16,2.1037301306407633e-15,2.6645352591003757e-15,1.887379141862766e-15
37,-1.101325830236992e-15,3.133523387562414e-16,-3.7636925438973674e-16,-1.716846822884695e-16,-3.4612528774088876e-16,-8.382696103992146e-17,-4.881504722282848e-16,-6.582515850540368e-16,-1.111092448872119e-15,-1.0362607019069776e-15,8.933401971979233e-18,2.1139621533086795e-17,-1.6337660326275212e-15,-3.3916624415008425e-16,-2.7823541339463483e-16,-6.960798995030498e-16,-1.508704783204108e-16,-4.747804732846402e-16,2.095668199604724e-16,5.397288821432364e-16,-1.4714238787018198e-15,-3.287995481909962e-16,2.1512659369122417e-16,-3.723008126727866e-16,3.3439308281604463e-16,2.366513917916115e-16,-4.1874032845415785e-16,1.2894548295667457e-16,4.7472434602808e-16,-4.0784296344158127e-16,-8.969778476125922e-16,-1.73571830941412e-15,-1.2918734666813558e-15,2.12058847422346e-17,-4.676663844851524e-16,-1.1311138338636514e-15,-7.228078023047779e-16,0.9999999999999986,-2.0508248273256925e-16,-1.0850294065504088e-15,-3.659636175516379e-16,-6.502630554727926e-16,-1.31539184238029e-16,-3.261414371944078e-16,8.652989809356069e-16,-4.793156218792911e-16,-4.537484500501919e-16,-1.2822149259212293e-15,-5.551115123125783e-16,1.1102230246251565e-16
38,1.6367121296242278e-15,1.0575214990794206e-15,6.843722271439032e-16,1.6432487671108469e-15,7.117616686623578e-16,1.807847232576123e-15,2.248270623126671e-15,2.436345825609445e-15,1.4256582156256534e-15,-6.067436837748282e-16,1.2881435354239905e-15,9.9618003269154e-16,4.0465102563903866e-15,-1.1273236099644867e-15,1.3189993812145804e-15,2.136277692897726e-15,5.371483054715342e-16,2.6615302488337745e-15,2.2449065492849984e-15,1.5278065876390345e-15,3.428017562943807e-15,1.2424078249346476e-16,-3.682222916404454e-16,2.497821342809207e-15,-3.6672392101791106e-16,1.280619436421719e-15,1.0771094987467358e-15,2.6338516300799334e-15,-1.9234693726066873e-15,1.5456767309961279e-15,-7.931423708251156e-16,3.4700356603791793e-15,1.8471847919940393e-15,-1.9662053851112358e-16,2.8452149005904835e-15,3.42840021342824e-15,2.1357363890312135e-15,3.17414533570144e-15,1.0000000000000009,1.5917325058246794e-15,4.627819817662856e-16,4.856192824005032e-15,8.303089921008646e-16,1.0161478791686644e-15,9.781064183347983e-16,2.38637671397849e-15,2.666792967408244e-16,1.6308316864010448e-15,3.3861802251067274e-15,-7.771561172376096e-16
39,-5.6049357160398274e-15,-3.999842324638096e-15,-5.5639788720864625e-15,-4.14464553857866e-15,-4.115448821929804e-15,-8.247153543863026e-15,-3.3795422875309995e-15,-5.504814657166757e-15,-3.960945768286316e-15,-1.810883371676018e-15,-3.4131327657098172e-15,-3.5348263527991465e-15,-1.0234290620320022e-14,-1.009371627116437e-15,-4.1988577194331555e-15,-7.586906063470331e-15,-1.1500894124341359e-15,-6.183000311244186e-15,-3.8610635982068314e-15,-3.666673544670595e-15,-7.382215784642227e-15,-4.651628746077127e-15,-2.7380507466145e-16,-6.733623931192806e-15,-1.4235664260438598e-15,-2.771093289531655e-15,-5.501817560667028e-15,-5.51726588525188e-15,1.2046656681922023e-16,-4.6111635297467945e-15,3.01946270343174e-16,-9.614444880036445e-15,-8.507039045266312e-15,-3.242459374666879e-15,-8.191157347962294e-15,-7.562188373629765e-15,-6.538607066949895e-15,-9.282601692928182e-15,-1.4467230049920181e-15,0.999999999999995,-1.8048325119853496e-15,-1.0644824018702567e-14,-2.9018923120047234e-15,-2.6564873661221858e-15,-5.917300493120522e-15,-8.42491295104248e-15,-6.400517376562856e-16,-7.404683228011291e-15,-5.773159728050814e-15,-1.3322676295501878e-15
40,-1.496735895630882e-15,-1.1515729667765262e-15,-9.88712147325855e-16,-1.0268620077987879e-15,-1.4534334014983486e-15,-9.231919419687485e-17,-1.6244948411988148e-15,-1.8934408285590642e-16,-1.7000128924134628e-15,-1.9216142513100302e-15,-1.351895615013206e-15,-2.0124214725924523e-15,-1.1185478727719132e-15,-1.4962008475470674e-15,-1.2058598394359268e-15,-7.439954788899714e-16,-2.2866753415130052e-15,-1.1116031576889253e-15,-1.6210769611884247e-15,-5.564474638944944e-16,-4.58842891929886e-16,-1.9018254851662532e-15,-2.081409269739535e-15,1.5163820334754034e-16,-2.102633161853125e-15,-9.034877022523241e-16,-1.4280397129348372e-15,-3.7545309888453456e-16,-2.2964467220692254e-15,-1.2040550345374232e-15,-1.0326477874219684e-15,1.6939952802414106e-16,-9.599081864552436e-16,-2.184420112096176e-15,-1.5627083967179716e-15,-1.3775930509050132e-15,-1.4258876858717903e-15,5.110305415126461e-16,-1.7190717507459305e-15,-1.0416534188427143e-15,0.9999999999999979,1.7078261104925786e-16,-1.3823452482133105e-15,-1.5003945837731942e-15,-1.7615786130908812e-15,-1.3068602015257493e-15,-1.3649679006036265e-15,-1.3619701617083159e-15,-6.800116025829084e-16,-1.6653345369377348e-15
41,3.300607285633237e-16,1.1882653418361516e-15,2.854881841499293e-16,-2.2528545261898344e-16,6.872719129738696e-16,-1.2471538823006752e-15,-2.0743992459308788e-16,-5.438056353224137e-16,9.471843888406917e-16,1.4186866035839264e-15,-7.930085551797684e-16,-2.9191081367409136e-16,-1.5600574897355277e-15,2.507383008851782e-16,2.364829707736158e-16,2.174768455679109e-16,1.5517848145597072e-15,-2.017576095698473e-15,-9.351262721497574e-17,-6.90892261405438e-16,-1.200447484054759e-15,3.494403516044047e-16,1.1289313321327869e-16,-1.6754049041113252e-15,6.974388201551859e-17,-8.854719875812584e-16,-7.468809001555036e-17,-5.380089427929891e-16,1.4057292137480312e-15,-4.990442491690789e-16,-1.6391878332733472e-16,-2.0110410781281753e-15,-9.056267536111227e-16,1.7841845894191488e-15,2.1220698402883563e-16,9.732623122357536e-17,-5.901633893786013e-16,-2.5104067194585124e-15,9.290351336669561e-16,-8.656662718500338e-16,7.480410274871161e-16,0.9999999999999982,1.0238858668590737e-16,-4.3014659056056547e-16,-1.5762357676361253e-16,9.556813768469304e-16,-1.2111648547641732e-15,2.011922373311818e-15,-9.298117831235686e-16,1.0547118733938987e-15
42,-4.924899058179433e-16,-3.1663674808020742e-15,-2.244950797020338e-15,-1.2221771386760285e-15,-2.53247960842586e-15,4.239147362284486e-16,-1.5203140863827027e-15,1.1282326275964832e-16,-4.685618497302578e-15,-4.019948202898602e-15,-2.1374475808020724e-15,-2.73388913629716e-15,-9.77896515723386e-16,-2.1406432449028764e-15,-1.6863860771395244e-15,-1.3604577232780876e-16,-3.1180508832337224e-15,-5.517341862031157e-16,-1.0968555357193028e-15,-2.948519872547858e-16,-1.798032939915771e-17,-2.795522033456075e-15,-1.7031311691644613e-15,-1.1437562568377408e-15,-1.3277433910951213e-15,-1.9004174062129792e-15,-2.2747291433933636e-15,-1.160064425466856e-15,-2.8575146280725057e-15,-1.151308656819072e-15,-2.418649521812469e-15,-1.1071489067740105e-16,-1.3842848905736157e-15,-4.029862476739646e-15,-2.3926578757105255e-15,-2.537310516135618e-15,-6.585115335520321e-16,7.760332245387082e-16,-3.1279938829536328e-15,-1.2707237160059203e-15,-3.52108927880729e-15,3.590613597907436e-16,0.9999999999999969,-2.5130717446873797e-15,-2.778666951248236e-15,9.554283965035695e-17,-1.2725170300674653e-15,-4.145276547777012e-15,-1.6653345369377348e-16,-2.7755575615628914e-15
43,-8.383008105557187e-16,4.860436834470433e-16,-5.307805490788809e-16,-2.041415303785292e-17,2.629083384736193e-16,-2.3703855989274196e-15,-4.451761067050724e-16,-1.4731035089028045e-15,9.889953050840107e-16,1.441008870546382e-15,-4.1470250719158093e-16,2.7841079506610406e-16,-1.783801265894548e-15,1.9159641676572556e-15,3.076663008866264e-16,-1.5363093333602874e-15,2.2913971809125853e-15,-1.996073402005956e-15,1.2112764421826196e-15,-1.2505019977395987e-15,-3.3049985698590875e-15,1.9782620098977273e-16,1.7302042988863655e-15,-2.6281894115578156e-15,9.892298347655724e-16,1.2935796528756048e-16,-8.026835784994002e-16,-1.803657538454765e-15,3.586195583333696e-15,6.634722718505881e-17,2.53837787779631e-16,-4.183057084100856e-15,-6.857435361979035e-16,1.2258839049572134e-15,-8.85034255665864e-16,-9.66065031597296e-16,-7.501938581890767e-16,-3.914895956217347e-15,1.2354865803762108e-15,-2.3819651752205553e-15,2.519759058128365e-15,-3.717338875474926e-15,-3.140263956377371e-16,1.0000000000000007,6.17591553827058e-16,-2.12647589090835e-15,6.133792283989248e-16,3.38342536302927e-17,-2.886579864025407e-15,1.3322676295501878e-15
44,1.869137821647725e-15,1.0779631179593858e-15,1.1062492472967113e-15,8.083447191150784e-16,1.5106792708741593e-15,1.4376402570577192e-16,5.634286888859756e-16,1.311309599810057e-15,2.5586953717158312e-15,2.832244969728061e-15,1.3140774331227433e-15,1.6661198062098525e-15,5.683613299229943e-16,1.671518035816335e-15,1.0486750774368485e-15,1.3706044814651555e-15,3.339741195553348e-15,-1.1444484664428358e-16,7.515742768638738e-16,-1.8503486317301548e-16,1.0936376011064739e-15,2.4701881138218764e-15,8.499651938713169e-16,2.6511616966994726e-16,1.6443051957751982e-15,1.2771429643661964e-15,1.3813635075830057e-15,6.750014719012101e-16,2.53952183126343e-15,9.932633655813054e-16,9.417956002647944e-16,-1.0698975156057209e-15,1.816293591527363e-15,1.5366238842339551e-15,2.29872196992929e-15,1.7303650036482161e-15,2.2057645779331546e-15,8.883716415831728e-16,2.289199067494042e-15,1.1043346048457456e-15,1.7406178742162796e-15,8.772928596727637e-17,1.3871712121295844e-15,8.525027909658754e-16,1.0000000000000022,8.200607823334033e-16,1.6716619151272234e-16,3.4650564462565716e-15,1.1000315242037928e-15,2.525757381022231e-15
45,-6.602773584999015e-16,-3.8992133181792926e-16,9.49075012226852e-16,2.9770839407772803e-16,-1.3581541274684813e-15,7.489596933222104e-16,-1.5908858249088826e-17,-1.135958697030474e-16,-1.40542142544314e-15,-1.5267964141512722e-15,-8.367487416240346e-16,-5.012411433744737e-16,7.446475193750738e-16,-8.657655670824618e-16,4.0423907195406576e-16,-6.128644898788056e-16,-2.295841727626489e-15,2.201840107932856e-16,5.04670062811665e-16,6.891843909894742e-16,-4.478270083098025e-16,-5.828705315246149e-16,-8.072405682217707e-16,4.628862015702673e-16,1.8578767892042344e-17,-3.2382722286167087e-16,-1.0308840770868128e-16,1.6085881479503388e-16,-2.0887250193065834e-15,-1.0965552993462545e-15,-1.0669434018207256e-15,1.7557053009831291e-16,-9.82213851074941e-16,-4.693711951770028e-16,-7.437224343691512e-16,-3.1476121612243063e-16,-6.258608587642063e-16,7.218625587923431e-16,-2.603241806390949e-16,-6.160277315329962e-16,1.565492706644027e-16,1.0186300930188872e-15,-7.556352966972752e-16,3.4982726639258055e-16,-1.167500004071364e-15,0.9999999999999998,-2.672430345255871e-16,-1.6034064988511523e-15,-4.440892098500626e-16,-8.326672684688674e-16
